,average,changeOverTime,close,date,datetime,high,label,low,marketAverage,marketChangeOverTime,marketClose,marketHigh,marketLow,marketNotional,marketNumberOfTrades,marketOpen,marketVolume,notional,numberOfTrades,open,volume
2019-11-05 10:27:00.000000,258.575,0.0009097786205226632,264.616,2019-11-05,2019-11-05 10:27:00.000000,269.72,10:27 AM,258.69,264.596,0.0010835121128172206,269.54,257.95,260.194,7329896.7469,137.0,267.73,29149.0,106127.4,6.0,266.32,423
2019-11-05 10:28:00.000000,261.48,0.0005453558636079256,263.82,2019-11-05,2019-11-05 10:28:00.000000,262.36,10:28 AM,257.4,257.225,0.000614036256784444,266.07,266.29,259.59,14369417.5656,228.0,264.43,55264.0,134713.35,8.0,268.0,529
2019-11-05 10:30:00.000000,259.042,0.0007956429673548836,257.811,2019-11-05,2019-11-05 10:30:00.000000,261.056,10:30 AM,260.284,268.301,0.0013869116521884996,257.47,267.49,258.0,16778714.78,233.0,269.32,67067.0,26209.9,1.0,257.867,102
2019-11-05 10:31:00.000000,269.0,0.001564135487845211,262.23,2019-11-05,2019-11-05 10:31:00.000000,264.68,10:31 AM,269.61,268.203,0.0017867149259379953,257.5,258.9,268.6,8695867.832,202.0,268.2,34103.0,67842.865,4.0,264.66,263
2019-11-05 10:32:00.000000,262.902,0.001276167125795865,267.71,2019-11-05,2019-11-05 10:32:00.000000,257.486,10:32 AM,269.32,259.9,0.001349697941212648,263.85,257.81,263.08,4859016.0216,113.0,258.06,18867.0,104388.1,4.0,267.68,406
2019-11-05 10:33:00.000000,258.099,0.001669437957197768,260.901,2019-11-05,2019-11-05 10:33:00.000000,270.53,10:33 AM,258.76,264.085,0.0023301560714179,260.1,269.37,260.39,20338604.1496,443.0,267.88,77230.0,161776.85,14.0,257.55,619
2019-11-05 10:34:00.000000,269.05,0.002211914813760514,270.3,2019-11-05,2019-11-05 10:34:00.000000,260.55,10:34 AM,266.49,261.847,0.0023006431129394085,269.19,266.503,262.4,9395503.3797,171.0,259.3,36109.0,181481.0,7.0,258.8,702
2019-11-05 10:35:00.000000,265.718,0.0027885890194371144,260.18,2019-11-05,2019-11-05 10:35:00.000000,258.32,10:35 AM,260.18,269.78,0.002818708010759655,267.36,259.2,268.018,19953317.31,288.0,265.95,75744.0,727722.0,17.0,262.07,2832
2019-11-05 10:36:00.000000,264.927,0.003293898147919588,260.4,2019-11-05,2019-11-05 10:36:00.000000,258.13,10:36 AM,269.715,268.461,0.003772730630114271,260.503,268.84,260.7,54395109.3116,930.0,266.6,214248.0,1258230.58,25.0,261.521,4717
2019-11-05 10:37:00.000000,260.461,0.003913881134198557,260.713,2019-11-05,2019-11-05 10:37:00.000000,266.46,10:37 AM,259.0,265.492,0.004188088993329136,258.9,267.71,260.45,22052969.24,415.0,268.76,83123.0,160724.0,5.0,262.851,615
2019-11-05 10:38:00.000000,266.048,0.0032103430200585473,269.57,2019-11-05,2019-11-05 10:38:00.000000,263.522,10:38 AM,269.12,262.666,0.003469184062453725,259.101,261.815,270.18,10922938.3015,273.0,260.562,41549.0,342080.485,17.0,258.85,1328
2019-11-05 10:39:00.000000,266.557,0.003078524285432577,260.183,2019-11-05,2019-11-05 10:39:00.000000,262.05,10:39 AM,264.71,264.39,0.003479859734593011,267.01,260.35,264.01,11022797.3761,234.0,263.03,42726.0,79545.544,5.0,270.26,311
2019-11-05 10:40:00.000000,269.54,0.003044877988512069,261.456,2019-11-05,2019-11-05 10:40:00.000000,262.688,10:40 AM,264.15,258.198,0.003762474541536688,264.28,259.76,269.9,16747994.747,321.0,266.69,64402.0,77682.0,3.0,263.24,308
2019-11-05 10:41:00.000000,263.885,0.0035725794398519663,268.34,2019-11-05,2019-11-05 10:41:00.000000,270.17,10:41 AM,266.9,259.929,0.0039429570067257376,262.86,266.06,263.0,14896049.2541,296.0,262.57,57286.0,264846.0,10.0,268.78,1010
2019-11-05 10:42:00.000000,261.991,0.003314948273930947,264.26,2019-11-05,2019-11-05 10:42:00.000000,264.79,10:42 AM,270.179,266.239,0.0034469005244825955,263.72,261.07,267.57,6409381.4653,115.0,268.1,24851.0,29703.7,3.0,258.437,116
2019-11-05 10:43:00.000000,265.632,0.002914807807704433,268.614,2019-11-05,2019-11-05 10:43:00.000000,260.105,10:43 AM,261.52,264.869,0.003310481696153201,266.044,268.838,264.8,15750939.8366,278.0,265.4,62025.0,104463.2,3.0,263.03,414
2019-11-05 10:44:00.000000,261.489,0.0025953706703677987,261.206,2019-11-05,2019-11-05 10:44:00.000000,262.34,10:44 AM,261.55,261.9,0.002941593537349726,268.18,267.45,261.0,9694402.192,214.0,268.51,38960.0,209259.0,6.0,268.26,814
2019-11-05 10:45:00.000000,264.245,0.002898766793690628,266.48,2019-11-05,2019-11-05 10:45:00.000000,258.939,10:45 AM,267.69,266.575,0.002862532999570714,260.62,261.86,258.395,15875260.6972,314.0,269.42,64171.0,207200.64,8.0,266.5,812
2019-11-05 10:46:00.000000,263.25,0.0020855078597505385,264.21,2019-11-05,2019-11-05 10:46:00.000000,265.81,10:46 AM,261.91,259.41,0.002252056179722166,266.121,269.35,264.18,16877752.6614,249.0,258.97,67220.0,53322.0,2.0,269.19,208
2019-11-05 10:47:00.000000,265.83,0.0018457117577956991,269.0,2019-11-05,2019-11-05 10:47:00.000000,260.47,10:47 AM,260.789,266.614,0.0021816719042773167,269.053,269.903,264.99,7354937.58,127.0,259.73,27558.0,347874.6,5.0,263.776,1362
2019-11-05 10:48:00.000000,262.811,0.002101712208471414,269.31,2019-11-05,2019-11-05 10:48:00.000000,261.26,10:48 AM,264.68,261.17,0.002423956521331374,269.51,266.43,268.04,16296216.9918,300.0,268.16,61710.0,563059.0,13.0,267.48,2197
2019-11-05 10:49:00.000000,267.266,0.002425890522492277,263.18,2019-11-05,2019-11-05 10:49:00.000000,266.848,10:49 AM,266.85,265.755,0.002751807304013755,265.21,263.81,263.708,11908705.4892,176.0,267.91,46531.0,79121.9,3.0,265.139,304
2019-11-05 10:50:00.000000,266.47,0.0025614286698285465,270.559,2019-11-05,2019-11-05 10:50:00.000000,270.427,10:50 AM,265.3,268.491,0.002949709843072065,262.51,260.29,261.53,12266150.3907,198.0,268.47,47157.0,146448.487,9.0,269.58,595
2019-11-05 10:51:00.000000,268.139,0.002364346065380398,269.66,2019-11-05,2019-11-05 10:51:00.000000,269.53,10:51 AM,269.774,267.27,0.002815433163078401,262.21,262.087,266.7,6120563.8853,127.0,259.73,23576.0,78802.0,3.0,262.776,314
2019-11-05 10:52:00.000000,266.57,0.0022412142585766836,266.24,2019-11-05,2019-11-05 10:52:00.000000,262.45,10:52 AM,260.67,266.352,0.002609951428485268,260.24,260.65,258.18,6315006.4199,151.0,267.04,25462.0,94308.32,6.0,265.06,363
2019-11-05 10:53:00.000000,266.097,0.0027698859819443758,261.32,2019-11-05,2019-11-05 10:53:00.000000,262.82,10:53 AM,265.56,269.269,0.002882672801710004,269.074,265.15,268.06,8093859.2489,141.0,261.87,30754.0,156925.7,6.0,266.46,604
2019-11-05 10:54:00.000000,260.5,0.001971929240847503,259.4,2019-11-05,2019-11-05 10:54:00.000000,264.7,10:54 AM,268.0,258.325,0.0024565196759368376,267.58,265.77,267.52,5080740.265,104.0,269.75,19591.0,13140.0,1.0,264.0,51
2019-11-05 10:55:00.000000,261.403,0.002266748454717124,269.53,2019-11-05,2019-11-05 10:55:00.000000,258.82,10:55 AM,263.051,258.948,0.002820522861365773,269.815,259.6,267.24,5372424.4852,152.0,259.643,20940.0,56455.53,4.0,260.864,223
2019-11-05 10:56:00.000000,261.05,0.0024496583671289184,262.92,2019-11-05,2019-11-05 10:56:00.000000,269.35,10:56 AM,264.47,259.768,0.002750776627356156,258.01,264.34,268.91,5761066.4063,112.0,260.95,22996.0,26798.0,1.0,263.78,102
2019-11-05 10:58:00.000000,257.571,0.001454454284384676,259.307,2019-11-05,2019-11-05 10:58:00.000000,262.867,10:58 AM,258.523,267.713,0.0017992980046167833,269.85,262.6,259.56,9427672.9733,164.0,259.38,36676.0,52505.0,1.0,261.749,207
2019-11-05 10:59:00.000000,265.555,0.001698159155066192,262.71,2019-11-05,2019-11-05 10:59:00.000000,258.12,10:59 AM,266.89,268.033,0.0018716982819755184,269.47,261.03,259.09,4666480.501,107.0,262.953,18131.0,52655.9,4.0,262.12,213
2019-11-05 11:00:00.000000,267.037,0.001889106585414147,262.64,2019-11-05,2019-11-05 11:00:00.000000,267.898,11 AM,264.643,259.675,0.00216718593998048,269.7,266.38,267.4,11012839.882,270.0,261.5,42774.0,25767.7,1.0,265.89,103
2019-11-05 11:01:00.000000,257.908,0.0022917338961270816,265.91,2019-11-05,2019-11-05 11:01:00.000000,267.85,11:01 AM,262.343,264.706,0.002317478055384763,266.53,267.91,267.308,4975714.801,111.0,257.88,19510.0,51046.56,4.0,266.034,200
2019-11-05 11:02:00.000000,258.0,0.001979350173518667,257.75,2019-11-05,2019-11-05 11:02:00.000000,270.29,11:02 AM,268.99,267.261,0.0021376940930111117,263.975,262.083,265.24,4386543.483,103.0,258.82,16826.0,11080.26,1.0,260.48,45
2019-11-05 11:03:00.000000,266.191,0.0022557253739690737,270.52,2019-11-05,2019-11-05 11:03:00.000000,269.35,11:03 AM,267.8,261.904,0.002643669570357406,258.01,265.2,268.27,9738491.9901,158.0,263.455,37543.0,10377.64,2.0,259.99,42
2019-11-05 11:07:00.000000,262.479,0.002373267229990524,262.43,2019-11-05,2019-11-05 11:07:00.000000,262.1,11:07 AM,267.74,265.175,0.002489497999392256,265.378,259.67,268.84,5746170.6703,144.0,266.2,22257.0,26856.94,2.0,258.68,105
2019-11-05 11:08:00.000000,258.79,0.0025280238974831016,262.44,2019-11-05,2019-11-05 11:08:00.000000,258.58,11:08 AM,264.26,258.025,0.002816499668042504,261.62,259.86,263.89,7799344.0193,137.0,263.93,30141.0,26388.0,1.0,263.26,104
2019-11-05 11:09:00.000000,260.08,0.002421146783313174,266.95,2019-11-05,2019-11-05 11:09:00.000000,263.02,11:09 AM,266.28,266.114,0.002595265045371704,259.5,260.017,266.69,3635750.004,112.0,265.55,13721.0,26586.0,1.0,270.07,105
2019-11-05 11:10:00.000000,268.59,0.002216733399076135,270.19,2019-11-05,2019-11-05 11:10:00.000000,260.21,11:10 AM,258.49,261.889,0.002428043337199376,262.37,264.7,269.1,7699723.5197,142.0,259.9,29963.0,26649.34,2.0,262.1,105
2019-11-05 11:11:00.000000,268.133,0.0017586794432626165,263.083,2019-11-05,2019-11-05 11:11:00.000000,259.839,11:11 AM,264.075,267.204,0.0019248323006185477,260.134,267.43,259.87,9473004.1411,225.0,269.3,36682.0,27018.9,1.0,258.016,102
2019-11-05 11:12:00.000000,267.492,0.001756415966924977,258.94,2019-11-05,2019-11-05 11:12:00.000000,269.9,11:12 AM,259.07,265.756,0.0018518206693785904,266.919,261.91,259.63,16832245.1694,262.0,269.694,66427.0,133966.361,8.0,259.89,534
2019-11-05 11:13:00.000000,269.949,0.0012378976518097752,269.38,2019-11-05,2019-11-05 11:13:00.000000,264.54,11:13 AM,258.3,261.63,0.0016708820869531188,263.53,268.31,268.73,16480466.115,219.0,258.531,62327.0,78929.6,5.0,264.88,314
2019-11-05 11:14:00.000000,264.14,0.0011237216546965338,269.84,2019-11-05,2019-11-05 11:14:00.000000,263.11,11:14 AM,265.98,259.075,0.00149143028801509,268.41,261.93,262.44,7378530.758,122.0,264.925,27377.0,25354.54,1.0,268.61,99
2019-11-05 11:15:00.000000,258.18,0.0020091596965856047,264.84,2019-11-05,2019-11-05 11:15:00.000000,267.22,11:15 AM,262.4,261.64,0.0022826973141833197,259.906,258.43,269.53,13928228.7643,237.0,266.14,54966.0,78278.0,2.0,268.8,302
2019-11-05 11:17:00.000000,261.45,0.0017692026769766953,270.35,2019-11-05,2019-11-05 11:17:00.000000,265.09,11:17 AM,259.12,259.335,0.0021103188671497764,262.27,260.63,270.28,4323039.2711,74.0,264.15,16818.0,106418.15,7.0,264.88,402
2019-11-05 11:18:00.000000,260.046,0.0017724795251441152,268.41,2019-11-05,2019-11-05 11:18:00.000000,269.54,11:18 AM,264.68,263.923,0.002012609094178859,263.38,269.207,268.39,1718088.8543,54.0,269.33,6961.0,2071.07,2.0,261.31,8
2019-11-05 11:20:00.000000,257.561,0.0017961505164929268,263.88,2019-11-05,2019-11-05 11:20:00.000000,259.58,11:20 AM,260.84,264.617,0.0020964108314777213,268.772,269.45,269.68,4555682.2465,88.0,268.58,17675.0,1582.07,2.0,262.54,6
2019-11-05 11:21:00.000000,269.662,0.0016906094275269616,263.851,2019-11-05,2019-11-05 11:21:00.000000,267.98,11:21 AM,270.142,263.849,0.001915945019939813,259.1,261.43,257.74,4633245.0136,114.0,262.8,17285.0,29672.84,3.0,262.49,115
2019-11-05 11:22:00.000000,269.887,0.00157018509011427,263.083,2019-11-05,2019-11-05 11:22:00.000000,259.192,11:22 AM,269.91,262.284,0.0018278789244169688,270.3,267.847,269.73,9492031.287,165.0,263.82,38011.0,464200.03,6.0,268.96,1864
2019-11-05 11:23:00.000000,262.202,0.0016621473775424538,258.44,2019-11-05,2019-11-05 11:23:00.000000,261.38,11:23 AM,260.0,257.968,0.001850984179919831,266.92,266.12,266.94,3344684.2474,98.0,263.27,12952.0,52855.91,4.0,266.89,209
2019-11-05 11:24:00.000000,260.326,0.0014325914743844417,268.82,2019-11-05,2019-11-05 11:24:00.000000,259.218,11:24 AM,259.27,269.235,0.0017085472207383455,268.58,264.23,261.64,5001267.0507,94.0,264.21,19122.0,52646.0,2.0,269.713,209
2019-11-05 11:25:00.000000,267.486,0.0015344660202025317,261.0,2019-11-05,2019-11-05 11:25:00.000000,263.19,11:25 AM,265.99,267.721,0.0018959585819152826,257.57,260.933,261.49,6408609.3249,160.0,269.854,24648.0,38634.6,3.0,263.12,151
2019-11-05 11:26:00.000000,267.482,0.0012465812337370066,260.6,2019-11-05,2019-11-05 11:26:00.000000,261.05,11:26 AM,267.34,262.264,0.0016508137333884434,260.48,262.183,269.37,8003111.5147,127.0,267.57,31318.0,171200.4,7.0,267.44,666
2019-11-05 11:27:00.000000,268.574,0.0008172915294796584,269.27,2019-11-05,2019-11-05 11:27:00.000000,261.66,11:27 AM,267.53,260.245,0.0011861520765879653,261.89,269.35,262.24,12412187.1052,208.0,261.913,48831.0,155119.28,10.0,262.29,597
2019-11-05 11:28:00.000000,263.123,0.0004631094981751138,264.597,2019-11-05,2019-11-05 11:28:00.000000,264.211,11:28 AM,257.625,260.848,0.0007973282285326653,263.1,267.43,267.06,6504329.1314,126.0,264.41,25060.0,518.29,1.0,265.143,2
2019-11-05 11:29:00.000000,263.651,0.0002903253198471531,257.611,2019-11-05,2019-11-05 11:29:00.000000,268.9,11:29 AM,268.399,266.122,0.0004863973639191871,265.941,267.78,266.7,12651236.0086,235.0,262.82,49443.0,82540.21,6.0,258.9,324
2019-11-05 11:30:00.000000,266.74,9.476444749506549e-05,268.77,2019-11-05,2019-11-05 11:30:00.000000,264.78,11:30 AM,261.75,259.319,0.0003799211285497501,260.05,260.908,261.68,7440917.688,202.0,264.33,28705.0,68275.9,4.0,261.04,272
2019-11-05 11:31:00.000000,266.963,0.00014995473550150036,257.46,2019-11-05,2019-11-05 11:31:00.000000,268.309,11:31 AM,263.58,264.392,0.00039459240236527313,261.67,258.89,268.891,6266821.8807,135.0,260.574,24307.0,8729.83,4.0,258.43,34
2019-11-05 11:32:00.000000,269.566,0.0002548998431646066,260.72,2019-11-05,2019-11-05 11:32:00.000000,258.9,11:32 AM,258.35,266.96,0.0006996163197359228,266.81,260.7,269.62,8008687.7028,221.0,261.36,30283.0,292503.451,8.0,266.01,1108
2019-11-05 11:33:00.000000,266.864,0.00019248917172445682,259.02,2019-11-05,2019-11-05 11:33:00.000000,269.6,11:33 AM,260.37,268.472,0.0004985383794206281,267.45,268.45,264.141,10672084.7963,290.0,260.2,40900.0,52029.0,2.0,263.16,205
2019-11-05 11:34:00.000000,261.5,0.0003427054863798952,259.634,2019-11-05,2019-11-05 11:34:00.000000,257.8,11:34 AM,258.78,257.715,0.0006561220322392215,259.358,268.3,269.288,6870528.082,189.0,259.94,27589.0,104728.442,4.0,262.3,405
2019-11-05 11:35:00.000000,264.704,0.0004844507712029017,263.33,2019-11-05,2019-11-05 11:35:00.000000,261.222,11:35 AM,268.9,261.092,0.0008879628215031474,261.03,260.27,261.13,11467051.4631,309.0,261.1,44971.0,54651.73,5.0,258.9,208
2019-11-05 11:36:00.000000,258.003,0.0007860957105102723,257.43,2019-11-05,2019-11-05 11:36:00.000000,269.03,11:36 AM,269.858,266.811,0.000962784318675638,260.7,264.62,259.131,3615164.7603,102.0,261.784,14078.0,26647.36,2.0,267.959,104
2019-11-05 11:37:00.000000,268.299,0.0008737616662690559,257.53,2019-11-05,2019-11-05 11:37:00.000000,259.82,11:37 AM,264.79,267.218,0.00108157310424029,264.571,259.28,269.1,4382897.0736,105.0,259.3,17742.0,56350.4,3.0,259.6,219
2019-11-05 11:39:00.000000,268.593,0.0008742912584391628,259.89,2019-11-05,2019-11-05 11:39:00.000000,260.6,11:39 AM,266.2,260.77,0.0011313651061107752,261.1,257.77,260.9,8153351.7161,171.0,260.51,32249.0,108311.48,9.0,263.891,429
2019-11-05 11:40:00.000000,257.363,0.0008982627957019321,262.76,2019-11-05,2019-11-05 11:40:00.000000,259.77,11:40 AM,268.37,258.392,0.00112017599416122,267.92,260.6,258.77,5612891.122,174.0,263.6,21017.0,512776.0,10.0,259.43,1946
2019-11-05 11:41:00.000000,265.772,0.0010414210854029242,265.821,2019-11-05,2019-11-05 11:41:00.000000,267.814,11:41 AM,263.42,266.918,0.0012430085446534088,263.427,266.27,262.89,7279907.0976,144.0,265.47,28557.0,25827.5,1.0,265.986,104
2019-11-05 11:42:00.000000,259.03,0.0010216764215126134,269.89,2019-11-05,2019-11-05 11:42:00.000000,265.12,11:42 AM,259.34,265.342,0.001248427610821808,258.291,262.0,264.3,4823504.017,130.0,260.98,18831.0,26339.6,2.0,262.9,102
2019-11-05 11:44:00.000000,266.795,0.0013340858532775819,264.72,2019-11-05,2019-11-05 11:44:00.000000,263.3,11:44 AM,268.36,264.538,0.0016659013570672339,264.968,269.79,266.66,9165685.8349,159.0,259.239,36249.0,132904.0,6.0,263.62,522
2019-11-05 11:45:00.000000,268.128,0.0014192576991250098,262.255,2019-11-05,2019-11-05 11:45:00.000000,269.4,11:45 AM,266.898,269.265,0.001855390278244211,268.92,266.29,257.62,8665909.295,144.0,263.64,33174.0,126825.43,5.0,268.7,482
2019-11-05 11:46:00.000000,265.49,0.0013903480153892366,263.735,2019-11-05,2019-11-05 11:46:00.000000,259.21,11:46 AM,267.914,266.665,0.0016184514384737915,259.8,260.79,270.2,2524264.5241,66.0,269.87,9803.0,51857.7,2.0,263.01,210
2019-11-05 11:47:00.000000,263.5,0.0010033325308117244,268.5,2019-11-05,2019-11-05 11:47:00.000000,270.1,11:47 AM,264.34,257.557,0.001290828328609135,259.64,264.41,266.62,3078173.7636,84.0,268.0,11922.0,53874.21,4.0,268.3,204
2019-11-05 11:48:00.000000,266.987,0.0008320094188765371,270.026,2019-11-05,2019-11-05 11:48:00.000000,261.9,11:48 AM,259.98,267.445,0.001087817102402545,267.394,262.396,263.91,3390585.0941,83.0,260.522,13101.0,88098.18,5.0,264.994,342
2019-11-05 11:49:00.000000,267.547,0.0006567343442985807,263.0,2019-11-05,2019-11-05 11:49:00.000000,263.5,11:49 AM,264.36,260.041,0.0009220579321951394,261.447,268.1,266.72,7065139.2866,123.0,264.9,27020.0,157535.0,6.0,261.43,604
2019-11-05 11:50:00.000000,262.205,0.000688400405271188,267.12,2019-11-05,2019-11-05 11:50:00.000000,265.072,11:50 AM,261.269,267.978,0.0010364421366301866,258.51,262.171,267.59,2819970.6652,61.0,259.597,11001.0,25929.5,1.0,260.436,104
2019-11-05 11:51:00.000000,264.814,0.0009681661258039081,260.9,2019-11-05,2019-11-05 11:51:00.000000,266.8,11:51 AM,258.814,261.437,0.0011548135545351333,264.664,262.319,265.639,6138035.097,142.0,264.859,23733.0,129977.269,6.0,267.37,504
2019-11-05 11:52:00.000000,265.713,0.0010406981132120318,261.3,2019-11-05,2019-11-05 11:52:00.000000,265.415,11:52 AM,260.3,266.281,0.0013802577021691533,268.803,265.0,258.31,5425438.0711,131.0,263.6,21540.0,207659.2,7.0,264.208,836
2019-11-05 11:53:00.000000,261.981,0.001176069864241931,262.083,2019-11-05,2019-11-05 11:53:00.000000,269.637,11:53 AM,261.9,259.079,0.0014614049914886808,261.7,262.81,265.7,6937000.3506,93.0,269.7,26997.0,53946.82,3.0,257.64,207
2019-11-05 11:54:00.000000,263.736,0.0009433823802904253,270.18,2019-11-05,2019-11-05 11:54:00.000000,266.03,11:54 AM,262.23,260.775,0.0011215236520322703,263.81,269.99,269.36,7450268.5881,177.0,263.689,28871.0,82894.94,3.0,268.58,323
2019-11-05 11:55:00.000000,260.998,0.0007696007160842433,263.32,2019-11-05,2019-11-05 11:55:00.000000,268.574,11:55 AM,267.14,263.314,0.0010514115000172118,267.5,267.39,264.94,6279518.275,84.0,259.09,24711.0,23587.677,5.0,259.45,95
2019-11-05 11:56:00.000000,258.605,0.0008808486826164784,264.86,2019-11-05,2019-11-05 11:56:00.000000,269.55,11:56 AM,261.31,262.309,0.0012077309965140128,264.584,259.9,261.798,1992620.0711,61.0,268.408,7888.0,239633.8,10.0,262.94,935
2019-11-05 11:57:00.000000,267.033,0.0016033602716760689,269.81,2019-11-05,2019-11-05 11:57:00.000000,258.96,11:57 AM,261.96,258.587,0.0017392700502378434,262.44,260.55,257.95,7977203.628,195.0,260.76,31355.0,54603.89,3.0,269.2,215
2019-11-05 11:58:00.000000,268.933,0.001658029087638183,262.69,2019-11-05,2019-11-05 11:58:00.000000,261.99,11:58 AM,266.57,258.109,0.001946205070309802,265.75,266.08,266.68,3489341.4836,75.0,258.346,13292.0,161793.0,2.0,267.43,628
2019-11-05 11:59:00.000000,265.71,0.00168287691264206,267.88,2019-11-05,2019-11-05 11:59:00.000000,263.38,11:59 AM,262.163,268.634,0.001982289417851286,259.6,268.69,259.3,3270112.735,78.0,268.9,13084.0,53681.68,3.0,265.602,209
2019-11-05 12:00:00.000000,266.86,0.001960153810855075,262.22,2019-11-05,2019-11-05 12:00:00.000000,260.43,12 PM,261.82,268.003,0.0021390142788048068,268.11,258.06,258.883,12343357.82,178.0,258.31,49835.0,26381.3,2.0,265.72,100
2019-11-05 12:01:00.000000,270.348,0.0019904361494804007,265.85,2019-11-05,2019-11-05 12:01:00.000000,267.236,12:01 PM,269.78,263.246,0.0023057469252798896,260.21,260.852,261.572,5572729.9225,104.0,260.16,21580.0,52258.631,3.0,261.38,204
2019-11-05 12:02:00.000000,268.445,0.0018708269703408,260.943,2019-11-05,2019-11-05 12:02:00.000000,268.064,12:02 PM,269.19,270.16,0.002050551501126855,261.551,267.874,260.38,4931981.6992,131.0,269.142,19369.0,794.42,3.0,263.366,3
2019-11-05 12:03:00.000000,257.785,0.001946330327341167,268.04,2019-11-05,2019-11-05 12:03:00.000000,268.26,12:03 PM,258.51,259.351,0.0021291944664492087,270.25,269.0,264.88,6959695.5677,163.0,258.35,26392.0,71264.63,5.0,260.97,276
2019-11-05 12:04:00.000000,268.54,0.002197173544159161,269.74,2019-11-05,2019-11-05 12:04:00.000000,259.0,12:04 PM,268.42,259.373,0.002536453684920022,266.0,262.8,261.6,16129494.3194,261.0,263.55,61879.0,169694.93,3.0,261.36,661
2019-11-05 12:05:00.000000,261.622,0.002929611488974144,270.04,2019-11-05,2019-11-05 12:05:00.000000,265.15,12:05 PM,260.494,268.683,0.0030880572610768593,263.251,261.27,265.718,18219117.2534,279.0,259.9,69685.0,182454.6,4.0,261.468,729
2019-11-05 12:06:00.000000,264.88,0.0027584979994878336,270.19,2019-11-05,2019-11-05 12:06:00.000000,269.41,12:06 PM,265.28,265.379,0.002832477514201925,268.942,267.203,269.26,5108484.1934,125.0,258.46,20470.0,26392.0,1.0,268.44,100
2019-11-05 12:07:00.000000,270.503,0.002263320750524372,266.64,2019-11-05,2019-11-05 12:07:00.000000,265.518,12:07 PM,267.051,266.15,0.0026071377793797077,264.64,261.13,267.28,5575620.4304,103.0,262.18,21600.0,52383.0,2.0,257.963,210
2019-11-05 12:09:00.000000,269.3,0.002422134797983327,262.855,2019-11-05,2019-11-05 12:09:00.000000,264.8,12:09 PM,268.025,266.479,0.002647928301480208,267.36,266.641,264.57,5794090.0718,128.0,259.74,22346.0,59024.168,4.0,260.4,230
2019-11-05 12:10:00.000000,258.11,0.0023105580580895808,264.804,2019-11-05,2019-11-05 12:10:00.000000,266.157,12:10 PM,263.418,265.777,0.002551357632639207,260.647,261.11,258.9,2794117.81,87.0,260.86,10736.0,52642.0,2.0,259.66,205
2019-11-05 12:11:00.000000,258.019,0.002013017962836427,267.4,2019-11-05,2019-11-05 12:11:00.000000,264.06,12:11 PM,268.13,266.731,0.002319586174590976,257.7,258.08,265.85,6418384.3114,117.0,268.666,24841.0,103372.0,4.0,264.2,402
2019-11-05 12:12:00.000000,263.564,0.0015811072213802002,267.74,2019-11-05,2019-11-05 12:12:00.000000,258.97,12:12 PM,263.79,257.932,0.0018660861521340758,266.107,261.8,270.197,8055427.36,208.0,263.176,32140.0,274457.39,10.0,266.33,1057
2019-11-05 12:13:00.000000,260.85,0.0013572808026171058,261.023,2019-11-05,2019-11-05 12:13:00.000000,259.11,12:13 PM,260.531,264.194,0.001645573623429763,257.86,262.53,260.598,4060363.8272,85.0,261.19,15164.0,53674.0,2.0,263.541,202
2019-11-05 12:14:00.000000,259.581,0.00143757946642322,265.0,2019-11-05,2019-11-05 12:14:00.000000,263.24,12:14 PM,260.33,263.931,0.001673291040177774,268.61,259.99,264.938,4026826.9963,72.0,259.609,16118.0,52484.0,2.0,264.52,205
2019-11-05 12:15:00.000000,262.343,0.001163608602777358,264.71,2019-11-05,2019-11-05 12:15:00.000000,268.747,12:15 PM,263.72,257.755,0.0014708468368140372,264.72,258.45,259.378,9841456.2939,185.0,258.39,38684.0,268096.12,7.0,261.29,1067
2019-11-05 12:16:00.000000,269.731,0.000889585273534223,265.44,2019-11-05,2019-11-05 12:16:00.000000,268.938,12:16 PM,265.794,262.637,0.0011632067634603218,262.634,260.88,257.824,3874469.6149,89.0,264.92,15083.0,192986.64,5.0,257.862,749
2019-11-05 12:17:00.000000,268.203,0.0008289506513200254,261.7,2019-11-05,2019-11-05 12:17:00.000000,269.64,12:17 PM,266.4,266.02,0.00108044140972231,265.604,264.82,258.32,6601179.2994,121.0,262.87,26086.0,142035.5,6.0,258.59,574
2019-11-05 12:19:00.000000,263.19,0.000818982890909863,260.43,2019-11-05,2019-11-05 12:19:00.000000,269.0,12:19 PM,267.59,259.278,0.001031699226701206,269.38,268.68,260.04,3072259.4727,67.0,258.76,12017.0,26295.0,1.0,265.62,103
2019-11-05 12:20:00.000000,258.33,0.001033215407064269,257.84,2019-11-05,2019-11-05 12:20:00.000000,269.262,12:20 PM,268.64,258.79,0.0013539041573753362,261.55,261.39,266.19,14859922.0133,318.0,259.57,56554.0,26093.523,2.0,258.631,106
2019-11-05 12:21:00.000000,267.841,0.0010956321789176214,257.996,2019-11-05,2019-11-05 12:21:00.000000,258.78,12:21 PM,259.798,264.786,0.001393425992769472,270.04,268.608,260.22,7883726.8523,102.0,268.62,30159.0,393959.0,8.0,258.01,1521
2019-11-05 12:23:00.000000,263.91,0.0006610485832256592,268.55,2019-11-05,2019-11-05 12:23:00.000000,260.28,12:23 PM,258.41,264.903,0.000893084081350945,268.03,268.04,269.49,9071930.3049,180.0,261.3,35109.0,25737.0,1.0,261.43,103
