,avgTotalVolume,calculationPrice,change,changePercent,close,closeTime,companyName,delayedPrice,delayedPriceTime,extendedChange,extendedChangePercent,extendedPrice,extendedPriceTime,high,iexAskPrice,iexAskSize,iexBidPrice,iexBidSize,iexLastUpdated,iexMarketPercent,iexRealtimePrice,iexRealtimeSize,iexVolume,latestPrice,latestSource,latestTime,latestUpdate,latestVolume,low,marketCap,open,openTime,peRatio,previousClose,symbol,week52High,week52Low,ytdChange
884,,previousclose,,,,,KOALA Financial Group Ltd.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,SURCF,0.0,0.0,0.0
885,69.0,close,0.0,0.0,7.8,1603013298945.0,Sunraj Diamond Exports Ltd.,,,,,,,,,,,,,,,,,7.7,Close,"July 3, 2019",1594975220052.0,0,,0.0,,,,7.7,523425-IB,8.0,4.77,0.319148
886,,previousclose,,,,,Tecnisa SA,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,TNSZY,0.0,0.0,0.0
887,1135094.0,close,-1330.0,-0.0317,41876.0,1589785362371.0,Kia Motors Corp.,,,,,,,,,,,,,,,,,43683.0,Close,"July 3, 2019",1575746794220.0,0,,0.0,,,,43996.0,000270-KP,47550.0,27081.0,0.24902446940752124
888,1492223.0,close,1.06,0.01995,56.26,1606161833519.0,Sony Corp.,55.56,1616586869325.0,0.08,0.00151,56.1,1585828764658.0,56.01,0.0,0.0,0.0,0.0,1607162727563.0,0.03016678040383899,54.99,10.0,23529.0,55.03,Close,"July 3, 2019",1574934297097.0,793214,54.21,,55.41,1576360077659.0,8.54,53.78,SNE,61.25,42.38,0.12641536673420628
889,4512603.0,previousclose,0.0,0.0,,,SoOum Corp.,,,,,,,,,,,,,,,,,0.0001,Previous close,"July 2, 2019",1592668467055.0,0,,443744.0,,,0.0,0.0001,SOUM,0.0003,0.0001,0.0
890,57.0,previousclose,0.0,0.0,,,HOSHIZAKI Corp.,,,,,,,,,,,,,,,,,73.6,Previous close,"July 2, 2019",1587455902908.0,0,,5263005565.0,,,21.5,74.7,HSHIF,93.33,60.0,0.216303
891,95.0,previousclose,0.0,0.0,,,"DAC Technologies Group International, Inc.",,,,,,,,,,,,,,,,,0.2,Previous close,"July 2, 2019",1591008563558.0,0,,1176680.0,,,158.1,0.2,DAAT,0.4053,0.1515,-0.29886
892,,previousclose,,,,,BeijingWest Industries International Ltd.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,NFD-GY,0.0,0.0,0.0
893,1769.0,close,0.0,0.0,11.66,1563854712629.0,ZVI Sarfati & Sons Investments & Constructions Ltd.,,,,,,,,,,,,,,,,,11.44,Close,"July 3, 2019",1615954022395.0,0,,0.0,,,,11.65,SRFT-IT,12.31,7.46,0.458383
894,0.0,previousclose,0.0,0.0,,,Piaggio & C SpA,,,,,,,,,,,,,,,,,11.35,Previous close,"July 2, 2019",1581502103978.0,0,,,,,21.96,11.27,PGGCY,0.0,0.0,0.0
895,196015.0,close,1258.0,0.01555,81061.0,1584941773799.0,"Woongjin Coway Co., Ltd.",,,,,,,,,,,,,,,,,79811.0,Close,"July 3, 2019",1574280669814.0,0,,0.0,,,,80306.0,021240-KP,98023.0,62959.0,0.070831
896,27253.0,close,41.0,0.00637,6585.0,1595624034518.0,Nexen Corp.,,,,,,,,,,,,,,,,,6639.0,Close,"July 3, 2019",1605421868068.0,0,,0.0,,,,6543.0,005720-KP,7685.0,4982.0,0.181187
897,52563.0,previousclose,0.0,0.0,,,Frontier Developments Plc,,,,,,,,,,,,,,,,,10.3,Previous close,"July 2, 2019",1576708897346.0,0,,0.0,,,,10.1,FDEV-LN,15.78,7.5,0.342943
898,68930.0,close,5.61,0.11035,56.92,1608742888428.0,Ashapuri Gold Ornament Ltd.,,,,,,,,,,,,,,,,,56.84,Close,"July 3, 2019",1620516434858.0,0,,0.0,,,,51.0,542579-IB,55.2,44.1,0.17631
899,433375.0,close,2.45,0.01467,169.68,1593211867577.0,Ferrari NV,175.88,1594319941402.0,-0.01,-6e-05,168.8,1563233577698.0,171.1,0.0,0.0,0.0,0.0,1625188336107.0,0.01890032211919446,169.81,102.0,6590.0,172.05,Close,"July 3, 2019",1617278285818.0,346171,167.96,31304931833.0,175.0,1602648785009.0,34.21,172.53,RACE,175.71,97.66,0.694402
900,756.0,close,15.68,0.12398,141.1,1572180364441.0,Cosco (India) Ltd.,,,,,,,,,,,,,,,,,141.5,Close,"July 3, 2019",1589340780079.0,0,,0.0,,,,122.27,530545-IB,286.3,107.5,-0.09073803748643981
901,262425.0,close,0.0,0.0,5.2,1616933185422.0,"Azorim Investment, Development & Construction Co. Ltd.",,,,,,,,,,,,,,,,,5.3,Close,"July 3, 2019",1602143764445.0,0,,0.0,,,,5.4,AZRM-IT,5.32,3.28,0.595678
902,5806.0,close,0.0,0.0,1.05,1603750159646.0,Emerson Radio Corp.,1.05,1588220427374.0,0.0,0.0,1.06,1630755939963.0,1.047,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.04,Close,"July 3, 2019",1630457276543.0,1364,1.04,22272772.0,1.06,1638759235230.0,-9.34,1.05,MSN,1.57,0.9197,-0.293279
903,8.0,previousclose,0.0,0.0,,,Nature et Logis SA,,,,,,,,,,,,,,,,,10.3,Previous close,"July 2, 2019",1567928095198.0,0,,0.0,,,,10.2,MLNAT-FP,10.7,10.15,0.02
904,,previousclose,,,,,PlastoForm Holdings Ltd.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,PFSQF,0.0,0.0,0.0
905,,previousclose,,,,,"Tesla, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,TSLA-MM,0.0,0.0,0.0
906,29.0,close,0.0,0.0,13.44,1575648287424.0,Crane Infrastructure Ltd.,,,,,,,,,,,,,,,,,13.18,Close,"July 3, 2019",1588541938598.0,0,,0.0,,,,12.88,538770-IB,13.8,6.91,0.233394
907,,previousclose,,,,,"KUMHO TIRE Co., Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,56UB-LN,0.0,0.0,0.0
908,35.0,previousclose,0.0,0.0,,,"Coil Tubing Technology, Inc.",,,,,,,,,,,,,,,,,0.07,Previous close,"July 2, 2019",1618371591931.0,0,,1123587.0,,,-0.42,0.07,CTBG,0.2,0.0429,-0.3
909,461.0,close,0.0,0.0,4.6,1613855617675.0,Fedders Electric & Engineering Ltd.,,,,,,,,,,,,,,,,,4.8,Close,"July 3, 2019",1635869028835.0,0,,0.0,,,,4.6,500139-IB,28.6,4.5,-0.690763
910,20377.0,close,-0.2,-0.00166,123.72,1629648396592.0,Ashiana Housing Ltd.,,,,,,,,,,,,,,,,,123.45,Close,"July 3, 2019",1570645822063.0,0,,0.0,,,,125.8,523716-IB,158.3,106.0,0.03379205637601961
911,,previousclose,,,,,"NVR, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,NVR-MM,0.0,0.0,0.0
912,4644.0,previousclose,0.0,0.0,,,"Hyundai Motor Co., Ltd.",,,,,,,,,,,,,,,,,35.0,Previous close,"July 2, 2019",1606963430450.0,0,,0.0,,,,35.2,HYUD-LN,40.6,25.9,0.100901
913,2581.0,previousclose,0.0,0.0,,,Electrolux AB,,,,,,,,,,,,,,,,,53.57,Previous close,"July 2, 2019",1576238057359.0,0,,,,,20.38,53.04,ELUXY,56.38,38.7,0.231761
914,104804.0,close,0.77,0.00831,98.5,1610384652036.0,"National Presto Industries, Inc.",97.2,1562225898409.0,0.0,0.0,97.2,1594155582783.0,96.4,0.0,0.0,0.0,0.0,1638904154054.0,0.04363320228599009,99.0,1.0,2331.0,97.6,Close,"July 3, 2019",1633795241066.0,56705,96.83,663344654.0,94.65,1627774608418.0,19.28,95.91,NPK,143.24,92.34,-0.18915
915,9906.0,previousclose,0.0,0.0,,,Fiat Chrysler Automobiles NV,,,,,,,,,,,,,,,,,12.4,Previous close,"July 2, 2019",1602608051433.0,0,,0.0,,,,12.5,2FI-GY,15.5,11.24,-0.027229
916,889.0,previousclose,0.0,0.0,,,HanseYachts AG,,,,,,,,,,,,,,,,,6.21,Previous close,"July 2, 2019",1566828239437.0,0,,0.0,,,,6.06,H9Y-GY,9.6,5.9,-0.03413
917,,previousclose,,,,,Kaufman & Broad SA,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,KFMNF,0.0,0.0,0.0
918,145.0,previousclose,0.0,0.0,,,"Nobility Homes, Inc.",,,,,,,,,,,,,,,,,22.5,Previous close,"July 2, 2019",1587818158935.0,0,,87782683.0,,,14.58,23.0,NOBH,26.0,19.3,0.074999
919,131320.0,close,62.0,0.02024,3162.0,1586562513609.0,LVMC Holdings Co. Ltd.,,,,,,,,,,,,,,,,,3275.0,Close,"July 3, 2019",1634390874034.0,0,,0.0,,,,3209.0,900140-KP,4006.69,1673.12,0.363
920,156462.0,close,0.16,0.01151,14.86,1574321754445.0,Clarus Corp.,14.56,1611700330859.0,0.0,0.0,14.96,1617020313353.0,14.9,0.0,0.0,0.0,0.0,1623712475297.0,0.029557566388215488,14.84,314.0,2186.0,14.91,Close,"July 3, 2019",1633832148351.0,75212,14.38,440633857.0,14.86,1589891541656.0,42.7,14.85,CLAR,15.6,7.93,0.4281825213650661
921,23246.0,close,9.5,0.00328,2991.11,1612617119991.0,Bajaj Auto Ltd.,,,,,,,,,,,,,,,,,2944.98,Close,"July 3, 2019",1593713393449.0,0,,0.0,,,,2978.97,532977-IB,3226.41,2501.0,0.080074
922,1765759.0,previousclose,0.0,0.0,,,Renault SA,,,,,,,,,,,,,,,,,56.19,Previous close,"July 2, 2019",1630755782540.0,0,,0.0,,,,55.25,RNO-FP,82.4,50.0,0.025474
923,10269.0,previousclose,0.0,0.0,,,Unilava Corp.,,,,,,,,,,,,,,,,,0.002,Previous close,"July 2, 2019",1593329383457.0,0,,206672.0,,,-0.13,0.002,UNLA,0.0058,0.0016,0.0
924,221.0,previousclose,0.0,0.0,,,Rockford Corp.,,,,,,,,,,,,,,,,,11.1,Previous close,"July 2, 2019",1610441122889.0,0,,92830694.0,,,11.0,11.3,ROFO,15.0,9.21,-0.01867
925,128196.0,close,0.23,0.0531,4.75,1581652674851.0,"The New Home Co., Inc.",4.79,1635032558899.0,-0.02,-0.00447,4.86,1579265796660.0,4.86,0.0,0.0,0.0,0.0,1604468799931.0,0.03466351266621463,4.73,206.0,8785.0,4.87,Close,"July 3, 2019",1604680193089.0,261459,4.44,98053584.0,4.53,1592037116319.0,-6.11,4.47,NWHM,10.9,3.65,-0.2137548364791733
926,13.0,previousclose,0.0,0.0,,,"Sankyo Co., Ltd.",,,,,,,,,,,,,,,,,38.71,Previous close,"July 2, 2019",1584500186619.0,0,,3224952683.0,,,26.0,39.38,SKXJF,40.3,37.73,0.001649
927,17.0,previousclose,0.0,0.0,,,"EM Quantum Technologies, Inc.",,,,,,,,,,,,,,,,,1.81,Previous close,"July 2, 2019",1590069450723.0,0,,477608.0,,,-7.33,1.82,EMQU,3.0,1.76,-0.204807
928,1396.0,previousclose,0.0,0.0,,,Husqvarna AB,,,,,,,,,,,,,,,,,9.0,Previous close,"July 2, 2019",1622501704289.0,0,,5301948937.0,,,32.1,9.0,HUSQF,9.71,6.97,0.241709
929,0.0,previousclose,,,,,"Datamarine International, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,DMAR,0.0,0.0,0.0
930,507626.0,previousclose,0.0,0.0,,,GEMZ Corp.,,,,,,,,,,,,,,,,,0.0001,Previous close,"July 2, 2019",1635353493262.0,0,,0.0,,,,0.0001,GMZP,0.0003,0.0001,0.0
931,3.0,previousclose,0.0,0.0,,,The Swatch Group AG,,,,,,,,,,,,,,,,,274.0,Previous close,"March 4, 2019",1564079938058.0,0,,0.0,,,,272.0,UHR-GY,442.0,254.8,0.065965
932,782.0,close,58.1,0.00855,7002.6,1629164013138.0,TTK Prestige Ltd.,,,,,,,,,,,,,,,,,6893.8,Close,"July 3, 2019",1613975610014.0,0,,0.0,,,,6989.0,517506-IB,7758.72,4660.57,0.0884
933,586134.0,close,1.05,0.01172,91.31,1588322178212.0,Polaris Industries Inc.,91.97,1628031296105.0,-1.06,-0.01197,91.33,1630330861208.0,90.21,0.0,0.0,0.0,0.0,1616537729789.0,0.0582337459606864,90.02,102.0,25008.0,88.99,Close,"July 3, 2019",1598576801582.0,422055,90.6,5527043082.0,89.34,1600503787450.0,17.05,88.34,PII,132.26,70.59,0.135614
934,13619.0,close,-1.2,-0.01281,98.9,1600359059402.0,JTEKT India Ltd.,,,,,,,,,,,,,,,,,98.6,Close,"July 3, 2019",1577505981578.0,0,,0.0,,,,99.7,520057-IB,148.88,87.5,-0.078151
935,13594.0,previousclose,0.0,0.0,,,Guillemot Corp. SA,,,,,,,,,,,,,,,,,3.2,Previous close,"July 2, 2019",1565426425711.0,0,,0.0,,,,3.2,GUI-FP,6.0,2.6,-0.04425
936,1458631.0,close,1.17,0.01037,120.11,1639677240914.0,"Take-Two Interactive Software, Inc.",119.69,1592870634698.0,-0.28,-0.00238,122.4,1622757603497.0,121.31,0.0,0.0,0.0,0.0,1639863902594.0,0.032728782472184026,122.6,104.0,35748.0,119.83,Close,"July 3, 2019",1574057167917.0,1117412,121.6,13928843263.0,121.12,1616074982897.0,41.18,118.41,TTWO,143.2,88.59,0.13437
937,0.0,close,0.0,0.0,18.0,1617049769184.0,Shukra Bullions Ltd.,,,,,,,,,,,,,,,,,17.0,Close,"July 3, 2019",1607944801420.0,0,,0.0,,,,18.0,531506-IB,18.0,8.6,0.0
938,72852.0,close,-1406.0,-0.01648,88767.0,1564773364449.0,"Hyundai Motor Co., Ltd.",,,,,,,,,,,,,,,,,86242.0,Close,"July 3, 2019",1616773996838.0,0,,0.0,,,,87702.0,005387-KP,96793.0,61466.0,0.138197
939,,previousclose,,,,,Fountaine Pajot SA,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,FPJJF,0.0,0.0,0.0
940,380.0,previousclose,0.0,0.0,,,Blue Solutions,,,,,,,,,,,,,,,,,16.9,Previous close,"July 2, 2019",1620290402941.0,0,,0.0,,,,17.3,BLUE-FP,17.55,16.64,0.018395
941,262.0,close,0.0,0.0,71.4,1594590570054.0,Patdiam Jewellery Ltd.,,,,,,,,,,,,,,,,,72.7,Close,"July 3, 2019",1594408494262.0,0,,0.0,,,,74.5,539401-IB,83.59,73.0,-0.002878
942,15860795.0,previousclose,0.0,0.0,,,"Metrospaces, Inc.",,,,,,,,,,,,,,,,,0.0001,Previous close,"July 2, 2019",1629998311939.0,0,,478933.0,,,0.0,0.0001,MSPC,0.0007,0.0001,-0.77
943,301.0,previousclose,0.0,0.0,,,IPlayCo Corp. Ltd.,,,,,,,,,,,,,,,,,0.5,Previous close,"July 2, 2019",1596296087406.0,0,,0.0,,,,0.5,IPC-CV,0.84,0.446,-0.304442
944,,previousclose,0.0,0.0,,,Sony Corp.,,,,,,,,,,,,,,,,,35.3,Previous close,"August 7, 2017",1558439408107.0,0,,0.0,,,,34.1,SON1-GY,0.0,0.0,0.0
945,34289.0,close,-0.47,-0.03395,13.6,1594739179161.0,"Bassett Furniture Industries, Inc.",13.7,1577538782534.0,0.0,0.0,13.5,1595444362573.0,14.21,0.0,0.0,0.0,0.0,1605610418946.0,0.060714549802482,13.404,1.0,2424.0,13.5,Close,"July 3, 2019",1620509447746.0,39070,13.48,141877072.0,13.97,1604546210047.0,24.55,13.71,BSET,29.29,13.24,-0.3931472191183771
946,0.0,previousclose,0.0,0.0,,,Kia Motors Corp.,,,,,,,,,,,,,,,,,30.3,Previous close,"April 30, 2018",1587812135937.0,0,,12745280107.0,,,10.13,31.4,KIMTF,0.0,0.0,0.0
947,377.0,previousclose,0.0,0.0,,,Abbey Plc,,,,,,,,,,,,,,,,,14.3,Previous close,"July 2, 2019",1565861376051.0,0,,0.0,,,,14.5,DOY-ID,16.6,13.0,-0.056363
948,,previousclose,,,,,"Harley-Davidson, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,HAR-GY,0.0,0.0,0.0
949,22296.0,close,2.5,0.01926,130.37,1623614589388.0,Goldiam International Ltd.,,,,,,,,,,,,,,,,,127.99,Close,"July 3, 2019",1594657119587.0,0,,0.0,,,,125.87,526729-IB,138.6,51.8,0.604151
950,0.0,previousclose,,,,,"Rodedawg International Industries, Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,RWGI,0.0,0.0,0.0
951,425862.0,close,0.1,0.003,35.07,1615042995485.0,"M.D.C. Holdings, Inc.",33.67,1595457305044.0,0.0,0.0,33.88,1618699591886.0,33.58,0.0,0.0,0.0,0.0,1618316389471.0,0.024325721876328046,33.94,3.0,3923.0,33.98,Close,"July 3, 2019",1593327567535.0,162329,34.7,2113779868.0,34.98,1566132990579.0,9.7,33.77,MDC,35.0,23.86,0.265522
952,3209.0,previousclose,0.0,0.0,,,Man Wah Holdings Ltd.,,,,,,,,,,,,,,,,,0.4583,Previous close,"July 2, 2019",1632074653957.0,0,,1705406488.0,,,9.72,0.4509,MAWHF,0.813,0.372,0.137281
953,1003.0,previousclose,0.0,0.0,,,MAN SE,,,,,,,,,,,,,,,,,6.4,Previous close,"July 2, 2019",1575135458930.0,0,,,,,12.77,6.4,MAGOY,11.68,6.0,-0.39324
954,746.0,previousclose,0.0,0.0,,,Mazda Motor Corp.,,,,,,,,,,,,,,,,,10.64,Previous close,"July 2, 2019",1622763599211.0,0,,6563321995.0,,,11.65,10.51,MZDAF,12.89,9.89,0.065067
955,33010385.0,close,0.08,0.0083,10.5,1623277342993.0,Ford Motor Co.,10.3,1609929488646.0,-0.01,-0.00102,10.44,1627249827675.0,10.5,0.0,0.0,0.0,0.0,1569276236502.0,0.020099818378577407,10.432,103.0,373708.0,10.4,Close,"July 3, 2019",1626891929731.0,19723834,10.54,42640548023.0,10.3,1601139531025.0,13.16,10.61,F,11.76,7.61,0.2896547550562692
956,161545.0,previousclose,0.0,0.0,,,Sharp Corp.,,,,,,,,,,,,,,,,,2.8,Previous close,"July 2, 2019",1618301098883.0,0,,,,,11.25,2.9,SHCAY,6.84,2.2,0.154249
957,10101.0,previousclose,0.0,0.0,,,AFC Ajax NV,,,,,,,,,,,,,,,,,18.66,Previous close,"July 2, 2019",1572710316733.0,0,,0.0,,,,18.73,AJAX-NA,25.2,11.8,0.260585
958,1321076.0,previousclose,0.0,0.0,,,Eve Sleep Plc,,,,,,,,,,,,,,,,,0.0758,Previous close,"July 2, 2019",1594027021386.0,0,,0.0,,,,0.0767,EVE-LN,0.3,0.051,-0.292394
959,0.0,previousclose,0.0,0.0,,,"Michael Anthony Jewelers, Inc.",,,,,,,,,,,,,,,,,1749.0,Previous close,"May 6, 2019",1583691171621.0,0,,7438555.0,,,-2.4,1703.0,MAJJ,1713.0,1304.0,0.308189
960,452226.0,previousclose,0.0,0.0,,,Redrow Plc,,,,,,,,,,,,,,,,,5.74,Previous close,"July 2, 2019",1564636993098.0,0,,0.0,,,,5.69,RDW-LN,6.97,4.83,0.072215
961,9169.0,close,1.28,0.07902,18.52,1577321988423.0,Sacheta Metals Ltd.,,,,,,,,,,,,,,,,,17.87,Close,"July 3, 2019",1592500006617.0,0,,0.0,,,,16.7,531869-IB,56.1,15.4,-0.5644422772437622
962,4055.0,close,0.0,0.0,159.0,1594481465507.0,Innovative Ideals & Services (India) Ltd.,,,,,,,,,,,,,,,,,157.0,Close,"July 3, 2019",1615832382119.0,0,,0.0,,,,164.0,541983-IB,192.0,42.4,-0.067057
963,8121.0,previousclose,0.0,0.0,,,"Adaiah Distribution, Inc.",,,,,,,,,,,,,,,,,0.0089,Previous close,"July 2, 2019",1589026089306.0,0,,1285.0,,,-9.0,0.009,ADAD,0.0198,0.0057,0.09064
964,23898.0,close,102.0,0.00144,72814.0,1599611364662.0,"GOLFZON Co., Ltd.",,,,,,,,,,,,,,,,,71365.0,Close,"July 3, 2019",1630304414974.0,0,,0.0,,,,72772.0,215000-KP,82355.0,31156.0,1.160418
965,1020332.0,close,1.5,0.02742,61.2,1611353250774.0,"Thor Industries, Inc.",58.56,1570799764228.0,0.12,0.00207,61.0,1615717350807.0,59.3,0.0,0.0,0.0,0.0,1612657479856.0,0.04682533424421251,60.62,16.0,28570.0,59.68,Close,"July 3, 2019",1584852224370.0,604170,57.1,3289144322.0,58.93,1605142272561.0,24.89,58.1,THO,115.1,48.39,0.11878
966,,previousclose,,,,,Whirlpool EMEA SpA,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,IDTCF,0.0,0.0,0.0
967,461.0,previousclose,,,,,Amer Sports Oyj,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,AGPDY,25.76,15.9,0.012703
968,339.0,previousclose,0.0,0.0,,,"Funai Electric Co., Ltd.",,,,,,,,,,,,,,,,,1.46,Previous close,"July 2, 2019",1629506022889.0,0,,,,,10.18,1.46,FUAIY,1.51,0.92,0.522157
969,34.0,previousclose,0.0,0.0,,,"Fuyao Glass Industry Group Co., Ltd.",,,,,,,,,,,,,,,,,0.79,Previous close,"July 2, 2019",1627825715663.0,0,,,,,12.5,0.8,FYGGY,0.97,0.78,-0.215606
970,115255.0,close,-46.0,-0.02242,2056.0,1587661002175.0,Great Rich Technologies Ltd.,,,,,,,,,,,,,,,,,2093.0,Close,"July 3, 2019",1576100692866.0,0,,0.0,,,,2204.0,900290-KP,3007.0,1752.0,0.128513
971,602.0,previousclose,0.0,0.0,,,"MotorVac Technologies, Inc.",,,,,,,,,,,,,,,,,0.0173,Previous close,"July 2, 2019",1638991712923.0,0,,77622.0,,,0.05,0.017,MVAC,0.0181,0.01,0.67
972,0.0,previousclose,0.0,0.0,,,Sintesi SpA (Pordenone),,,,,,,,,,,,,,,,,3.3,Previous close,"July 2, 2019",1596269171036.0,0,,0.0,,,,3.3,MLSNT-FP,0.0,0.0,0.0
973,535.0,previousclose,0.0,0.0,,,Dthera Sciences,,,,,,,,,,,,,,,,,0.4,Previous close,"July 2, 2019",1604828727931.0,0,,1109914.0,,,-0.28,0.4,DTHR,17.6,0.4,-0.897535
974,61715.0,previousclose,0.0,0.0,,,"ALR Technologies, Inc.",,,,,,,,,,,,,,,,,0.0448,Previous close,"July 2, 2019",1636483086182.0,0,,11954609.0,,,-3.34,0.0443,ALRT,0.077,0.02,0.15116
975,204.0,previousclose,0.0,0.0,,,Aristocrat Leisure Ltd.,,,,,,,,,,,,,,,,,21.93,Previous close,"July 2, 2019",1569432669304.0,0,,13706839429.0,,,29.71,22.0,ARLUF,24.35,15.09,0.424147
976,178.0,previousclose,0.0,0.0,,,"Brite-Strike Tactical Illumination Products, Inc.",,,,,,,,,,,,,,,,,0.0026,Previous close,"July 2, 2019",1570729758699.0,0,,0.0,,,,0.0027,BSTK,0.0064,0.0022,0.04
977,487563.0,close,115.0,0.01587,7603.0,1638773293534.0,"Cuchen Co., Ltd.",,,,,,,,,,,,,,,,,7586.0,Close,"July 3, 2019",1633088827012.0,0,,0.0,,,,7502.0,225650-KP,9282.0,4736.0,0.36559
978,356.0,previousclose,0.0,0.0,,,"Q.E.P. Co., Inc.",,,,,,,,,,,,,,,,,23.9,Previous close,"July 2, 2019",1563796291331.0,0,,79107532.0,,,24.59,23.8,QEPC,36.05,20.5,-0.164958
979,2042517.0,previousclose,0.0,0.0,,,Sare Holdings SA de CV,,,,,,,,,,,,,,,,,0.009,Previous close,"July 2, 2019",1568488231516.0,0,,0.0,,,,0.009,SAREB-MM,0.07,0.009,-0.782748
980,143025.0,previousclose,0.0,0.0,,,Société BIC SA,,,,,,,,,,,,,,,,,69.4,Previous close,"July 2, 2019",1597048726139.0,0,,0.0,,,,70.2,BB-FP,101.04,66.3,-0.228086
981,607.0,previousclose,0.0,0.0,,,"Xfit Brands, Inc.",,,,,,,,,,,,,,,,,0.0082,Previous close,"July 2, 2019",1597267114851.0,0,,243653.0,,,-0.09,0.0085,XFTB,0.034,0.005,0.250076
982,0.0,previousclose,0.0,0.0,,,The L.S. Starrett Co.,,,,,,,,,,,,,,,,,7.6,Previous close,"July 2, 2019",1604901513362.0,0,,52949020.0,,,9.92,7.8,SCXLB,8.6,4.68,0.60564
983,79742.0,close,0.0088,0.01166,0.7926,1599326902742.0,"JAKKS Pacific, Inc.",0.7513,1568874479241.0,0.0279,0.037,0.8045,1598519853807.0,0.7819,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.7649,Close,"July 3, 2019",1617966969691.0,850,0.74,20542187.0,0.73,1603364300742.0,-0.5,0.751,JAKK,3.31,0.5329,-0.59885
984,224771.0,previousclose,0.0,0.0,,,Ambient Water Corp.,,,,,,,,,,,,,,,,,0.0001,Previous close,"July 2, 2019",1584987447467.0,0,,233931.0,,,0.05,0.0001,AWGI,0.0002,0.0001,0.0
985,8739.0,previousclose,0.0,0.0,,,RLH Properties SAB de CV,,,,,,,,,,,,,,,,,18.98,Previous close,"July 2, 2019",1591362473868.0,0,,0.0,,,,19.57,RLHA-MM,19.5,18.0,0.022046
986,298.0,previousclose,0.0,0.0,,,Piaggio & C SpA,,,,,,,,,,,,,,,,,2.85,Previous close,"July 2, 2019",1597387789036.0,0,,1008861969.0,,,21.79,2.74,PIAGF,3.13,2.0,0.370019
987,620511.0,close,-187.0,-0.02227,8128.0,1614647673495.0,KOCOM Co. Ltd.,,,,,,,,,,,,,,,,,8157.0,Close,"July 3, 2019",1579159209106.0,0,,0.0,,,,8557.0,015710-KP,10231.0,5339.0,0.181033
988,223.0,previousclose,0.0,0.0,,,Koninklijke Porceleyne Fles NV,,,,,,,,,,,,,,,,,10.6,Previous close,"July 2, 2019",1562076884215.0,0,,0.0,,,,10.5,PORF-NA,11.5,8.7,0.16667
989,1599931.0,close,0.1,0.00819,12.95,1636961922553.0,"TRI Pointe Group, Inc.",12.82,1597273296297.0,0.01,0.00083,12.69,1593309981842.0,12.68,0.0,0.0,0.0,0.0,1598355418798.0,0.0791066178164114,12.96,104.0,55759.0,13.03,Close,"July 3, 2019",1600559225476.0,728772,12.55,1770408553.0,12.51,1574802510156.0,8.41,12.44,TPH,18.25,10.62,0.096989
990,3201.0,close,-1.0,-0.02386,40.53,1639130561751.0,Atlas Cycles Haryana Ltd.,,,,,,,,,,,,,,,,,41.06,Close,"July 3, 2019",1613819298811.0,0,,0.0,,,,41.0,505029-IB,153.0,33.38,-0.551343
991,627074.0,previousclose,,,,,"Electric Car Co., Inc.",,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,ELCR,0.0001,0.0001,0.0
992,,previousclose,,,,,Toyota Motor Corp.,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,TMN-MM,0.0,0.0,0.0
993,807794.0,previousclose,0.0,0.0,,,Crest Nicholson Holdings Plc,,,,,,,,,,,,,,,,,3.64,Previous close,"July 2, 2019",1605254843976.0,0,,0.0,,,,3.7,CRST-LN,4.3,2.82,0.07747
994,589.0,previousclose,0.0,0.0,,,"Capcom Co., Ltd.",,,,,,,,,,,,,,,,,10.45,Previous close,"July 2, 2019",1614449512772.0,0,,,,,19.99,10.33,CCOEY,13.8,9.26,0.036121
995,,previousclose,,,,,Quixant Plc,,,,,,,,,,,,,,,,,,N/A,N/A,,0,,,,,,,QUPLF,0.0,0.0,0.0
996,0.0,previousclose,0.0,0.0,,,"QRS Music Technologies, Inc.",,,,,,,,,,,,,,,,,0.56,Previous close,"July 2, 2019",1604787005038.0,0,,5480086.0,,,-8.02,0.56,QRSM,0.76,0.15,0.873732
